PSP#,DA#,DSP#,CollectDate,SubmitDate,County,Waterbody,Org,Cert#,SiteName,Subsite,SiteID,MonitoringType,SampleType,ShellShucked,FreshFrozen,Species,ReceiveDate,PSPTissue,PSP Result,PSP Date,DomoicTissue,Domoic Result,Domoic Date,DSPTissue,DSP Result,DSP Date
202002737,202001900,202002022,11/23/20,11/25/20,Pacific,Willapa Bay,Department of Health,DOH,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,California Mussel,11/25/20,Whole,NTD,11/25/20,Whole,NTD,11/30/20,Whole,<1,11/30/20
202002773,202001934,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Inside Columbia River,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,11,12/1/20,,,
202002772,202001933,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Inside Columbia River,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,12,12/1/20,,,
202002771,202001932,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Inside Columbia River,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,11,12/1/20,,,
202002770,202001931,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Inside Columbia River,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,4,12/1/20,,,
202002769,202001930,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Inside Columbia River,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,3,12/1/20,,,
202002768,202001929,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Inside Columbia River,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,18,12/1/20,,,
202002767,202001928,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Westport Test (15 Fathom) Grayland,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,13,12/1/20,,,
202002766,202001927,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Westport Test (15 Fathom) Grayland,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,9,12/1/20,,,
202002765,202001926,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Westport Test (15 Fathom) Willapa Outside,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,8,12/1/20,,,
202002764,202001925,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Westport Test (15 Fathom) Buoy 3,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,14,12/1/20,,,
202002763,202001924,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Westport Test (15 Fathom) Willapa Outside,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,20,12/1/20,,,
202002762,202001923,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Westport Test (15 Fathom) Buoy 3,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,21,12/1/20,,,
202002761,202001922,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula (15 Fathom) Cranberry,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,1,12/1/20,,,
202002760,202001921,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula (15 Fathom) Cranberry,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,5,12/1/20,,,
202002759,202001920,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula (15 Fathom)Peacock Spit,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,5,12/1/20,,,
202002758,202001919,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula (15 Fathom) Peacock Spit,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,6,12/1/20,,,
202002757,202001918,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula 15 fathom Seaview,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,8,12/1/20,,,
202002756,202001917,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula 15 fathom Seaview,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,17,12/1/20,,,
202002755,202001916,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula 7 fathom Seaview,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,25,12/1/20,,,
202002754,202001915,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula 7 fathom Seaview,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,1,12/1/20,,,
202002753,202001914,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula 7 fathom Seaview,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,5,12/1/20,,,
202002752,202001913,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula 7 fathom Seaview,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,4,12/1/20,,,
202002751,202001912,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula 7 fathom Seaview,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,28,12/1/20,,,
202002750,202001911,,11/29/20,11/30/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula 7 fathom Seaview,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,11/30/20,,NoTest,12/1/20,Gut,13,12/1/20,,,
202002837,202001992,202002061,12/1/20,12/4/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Long Beach Area E,,PAPO0E1,Monitoring,Sport,In Shell,Fresh,Razor Clam,12/4/20,Meat,NTD,12/7/20,Meat,60,12/7/20,Meat,NTD,12/9/20
202002796,202001954,202002046,12/1/20,12/2/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Twin Harbors Area CL,,PAPOCL9,Monitoring,Sport,In Shell,Fresh,Razor Clam,12/2/20,Meat,NTD,12/2/20,Meat,67,12/3/20,Meat,NTD,12/3/20
202002809,202001966,,12/1/20,12/2/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Inside Willapa- Ledbetter Point,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/2/20,Gut,NoTest,12/2/20,Gut,2,12/3/20,,,
202002808,202001965,,12/1/20,12/2/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Inside Willapa- Ledbetter Point,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/2/20,Gut,NoTest,12/2/20,Gut,1,12/3/20,,,
202002807,202001964,,12/1/20,12/2/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Inside Willapa- Ledbetter Point,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/2/20,Gut,NoTest,12/2/20,Gut,1,12/3/20,,,
202002806,202001963,,12/1/20,12/2/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Inside Willapa- Ledbetter Point,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/2/20,Gut,NoTest,12/2/20,Gut,1,12/3/20,,,
202002805,202001962,,12/1/20,12/2/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Inside Willapa- Ledbetter Point,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/2/20,Gut,NoTest,12/2/20,Gut,5,12/2/20,,,
202002804,202001961,,12/1/20,12/2/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Inside Willapa- Ledbetter Point,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/2/20,Gut,NoTest,12/2/20,Gut,5,12/3/20,,,
202002832,202001987,202002056,12/2/20,12/3/20,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,California Mussel,12/3/20,Whole,46,12/3/20,Whole,NTD,12/4/20,Whole,1,12/4/20
202002830,202001986,202002055,12/2/20,12/3/20,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,California Mussel,12/3/20,Whole,<38,12/3/20,Whole,NTD,12/4/20,Whole,1,12/4/20
202002873,202002028,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,16,12/8/20,,,
202002872,202002027,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,6,12/8/20,,,
202002871,202002026,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,1,12/8/20,,,
202002870,202002025,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,4,12/8/20,,,
202002869,202002024,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,15,12/8/20,,,
202002868,202002023,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,9,12/8/20,,,
202002867,202002022,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,4,12/8/20,,,
202002866,202002021,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,7,12/8/20,,,
202002865,202002020,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,14,12/8/20,,,
202002864,202002019,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,17,12/8/20,,,
202002863,202002018,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,23,12/8/20,,,
202002862,202002017,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Seaview (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,4,12/8/20,,,
202002861,202002016,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,2,12/8/20,,,
202002860,202002015,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,7,12/8/20,,,
202002859,202002014,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,15,12/8/20,,,
202002858,202002013,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,27,12/8/20,,,
202002857,202002012,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,8,12/8/20,,,
202002856,202002011,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,27,12/8/20,,,
202002855,202002010,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,9,12/8/20,,,
202002854,202002009,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,1,12/8/20,,,
202002853,202002008,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,30,12/8/20,,,
202002852,202002007,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,34,12/8/20,,,
202002851,202002006,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,36,12/8/20,,,
202002850,202002005,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Peacock Spit (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,34,12/8/20,,,
202002849,202002004,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,7,12/8/20,,,
202002848,202002003,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,5,12/8/20,,,
202002847,202002002,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,10,12/8/20,,,
202002846,202002001,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,5,12/8/20,,,
202002845,202002000,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,4,12/8/20,,,
202002844,202001999,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (15 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,15,12/8/20,,,
202002843,202001998,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,11,12/8/20,,,
202002842,202001997,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,15,12/8/20,,,
202002841,202001996,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,14,12/8/20,,,
202002840,202001995,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,11,12/8/20,,,
202002839,202001994,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,1,12/8/20,,,
202002838,202001993,,12/5/20,12/7/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Long Beach Peninsula Cranberry (7 Fathoms),PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/7/20,Gut,NoTest,12/7/20,Gut,15,12/8/20,,,
202002929,202002080,202002084,12/8/20,12/11/20,Pacific,Willapa Bay,Department of Health,DOH,Tokeland Marina,,PAWB008,Monitoring,Program,In Shell,Fresh,California Mussel,12/11/20,Whole,NTD,12/11/20,Whole,NTD,12/14/20,Whole,1,12/14/20
202002891,202002043,202002077,12/8/20,12/9/20,Pacific,Willapa Bay,Pacific County Health Department,PAHD,Bay Center Dock,,PAWB010,Monitoring,Program,In Shell,Fresh,California Mussel,12/9/20,Whole,NTD,12/9/20,Whole,NTD,12/10/20,Whole,<1,12/10/20
202002907,202002059,,12/9/20,12/10/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Columbia River Inside/Upper Sand Island,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,1,12/11/20,,,
202002906,202002058,,12/9/20,12/10/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Columbia River Inside/Upper Sand Island,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,2,12/11/20,,,
202002905,202002057,,12/9/20,12/10/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Columbia River Inside/Upper Sand Island,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,3,12/11/20,,,
202002904,202002056,,12/9/20,12/10/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Columbia River Inside/Upper Sand Island,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,14,12/11/20,,,
202002903,202002055,,12/9/20,12/10/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Columbia River Inside/Upper Sand Island,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,14,12/11/20,,,
202002902,202002054,,12/9/20,12/10/20,Pacific,Pacific County Coast,Department of Fish & Wildlife,WDF,Cape Disappointment/Pt Brown,Columbia River Inside/Upper Sand Island,PAPO056,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,21,12/11/20,,,
202002901,202002053,,12/9/20,12/10/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Tokeland Area,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,17,12/11/20,,,
202002900,202002052,,12/9/20,12/10/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Tokeland Area,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,2,12/11/20,,,
202002899,202002051,,12/9/20,12/10/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Tokeland Area,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,1,12/11/20,,,
202002898,202002050,,12/9/20,12/10/20,Pacific,Willapa Bay,Department of Fish & Wildlife,WDF,Willapa Bay,Tokeland Area,PAWB000,Monitoring,Commercial,In Shell,Cooked,Dungeness Crab,12/10/20,Gut,NoTest,12/10/20,Gut,15,12/11/20,,,
